,loss,acc,val_loss,val_acc
0,0.7167708873748779,0.5284615159034729,0.6865227222442627,0.5
1,0.6536855101585388,0.7023077011108398,0.5591561794281006,0.7133333086967468
2,0.4571688175201416,0.813076913356781,0.40655580163002014,0.8133333325386047
3,0.370468407869339,0.8600000143051147,0.18501907587051392,0.9333333373069763
4,0.25461167097091675,0.9084615111351013,0.11120666563510895,0.949999988079071
5,0.2847999334335327,0.9161538481712341,0.14343973994255066,0.9366666674613953
6,0.16578161716461182,0.9307692050933838,0.18557783961296082,0.9350000023841858
7,0.19830861687660217,0.9253846406936646,0.17640869319438934,0.9433333277702332
8,0.26901373267173767,0.9138461351394653,0.26368218660354614,0.9466666579246521
9,0.08826640248298645,0.9692307710647583,0.27501341700553894,0.971666693687439
10,0.08852745592594147,0.9676923155784607,0.16474351286888123,0.9666666388511658
11,0.0981556847691536,0.9707692265510559,0.15868161618709564,0.9649999737739563
12,0.09408673644065857,0.9707692265510559,0.2122093141078949,0.9733333587646484
13,0.12068147212266922,0.9830769300460815,0.12012305110692978,0.9649999737739563
14,0.04306752607226372,0.9853846430778503,0.2504895031452179,0.971666693687439
15,0.062008749693632126,0.9823076725006104,1.212520718574524,0.8216666579246521
16,0.07978973537683487,0.9823076725006104,0.15598280727863312,0.9633333086967468
17,0.014763371087610722,0.994615375995636,0.5483266711235046,0.9599999785423279
18,0.14372573792934418,0.9661538600921631,0.08437297493219376,0.9833333492279053
19,0.012751908972859383,0.9938461780548096,0.265656977891922,0.9766666889190674
20,0.0705844908952713,0.9769230484962463,0.11027055233716965,0.971666693687439
21,0.006277030799537897,0.9992307424545288,0.32814618945121765,0.9649999737739563
22,0.09982267767190933,0.9861538410186768,0.11518849432468414,0.971666693687439
23,0.007330642081797123,0.9969230890274048,0.23688460886478424,0.9683333039283752
24,0.033451806753873825,0.9923076629638672,0.2720504105091095,0.949999988079071
25,0.045053739100694656,0.9907692074775696,0.2102183699607849,0.9700000286102295
26,0.025352636352181435,0.9915384650230408,0.1741868406534195,0.9733333587646484
27,0.006334200501441956,0.9976922869682312,0.1822110414505005,0.9816666841506958
28,3.883385215885937e-05,1.0,0.2259971648454666,0.9833333492279053
29,6.2032668211031705e-06,1.0,0.25445184111595154,0.9833333492279053
