,loss,acc,val_loss,val_acc
0,0.521391749382019,0.7308750152587891,0.9839227199554443,0.5509999990463257
1,0.16003112494945526,0.9453750252723694,1.9709116220474243,0.6549999713897705
2,0.07233274728059769,0.9769999980926514,3.009097099304199,0.6150000095367432
3,0.05822250247001648,0.9879999756813049,1.6212774515151978,0.640999972820282
4,0.04804122447967529,0.9890000224113464,2.370375871658325,0.6520000100135803
5,0.03473339229822159,0.9932500123977661,4.568252086639404,0.640500009059906
6,0.03964550420641899,0.9928749799728394,4.320682048797607,0.6225000023841858
7,0.03205132856965065,0.9933750033378601,6.171021938323975,0.6524999737739563
8,0.03396662324666977,0.9941250085830688,4.674314975738525,0.5950000286102295
9,0.051446229219436646,0.996999979019165,7.3000168800354,0.612500011920929
10,0.02589626982808113,0.996999979019165,6.922937393188477,0.6464999914169312
11,0.018128294497728348,0.9953749775886536,7.975927829742432,0.6265000104904175
12,0.06001460924744606,0.9956250190734863,11.129510879516602,0.6085000038146973
13,0.025745464488863945,0.9958750009536743,8.42348575592041,0.6259999871253967
14,0.03140024468302727,0.9973750114440918,8.865418434143066,0.6790000200271606
15,0.024179739877581596,0.996999979019165,7.283193588256836,0.6190000176429749
16,0.02317909710109234,0.9963750243186951,7.067568302154541,0.637499988079071
17,0.024006852880120277,0.9978749752044678,9.619819641113281,0.6554999947547913
18,0.03222670033574104,0.9980000257492065,5.794581413269043,0.6370000243186951
19,0.0372561439871788,0.996999979019165,4.060162544250488,0.6104999780654907
